06081        18.00    181.00    511.00     55.55      8.08     0
06096        11.00    181.00    511.00     55.18      8.57     0
06214        36.00    181.00    511.00     54.03      6.04     0
07019         7.00    192.00    511.00     49.70     -1.27     0
07022       130.00    192.00    511.00     49.65     -1.50     0
07029        73.00    192.00    511.00     49.35     -0.77     0
07103        89.00    192.00    511.00     48.03     -4.73     0
07106       106.00    181.00    511.00     48.52     -4.15     0
07109        83.00    181.00    511.00     48.28     -4.43     0
07116        27.00    192.00    511.00     48.75     -4.01     0
07311        10.00    192.00    511.00     46.25     -1.57     0
07428       100.00    181.00    511.00     45.20      0.82     0
07502        25.00    181.00    511.00     44.53     -1.12     0
07653        27.00    192.00    511.00     43.33      5.05     0
07656       315.00    192.00    511.00     43.18      5.58     0
07666        45.00    181.00    511.00     42.93      3.05     0
07677       110.00    192.00    511.00     43.20      6.68     0
07678       110.00    181.00    511.00     43.03      6.47     0
07688        74.00    192.00    511.00     43.57      7.13     0
07147       177.00    181.00    511.00     48.77      2.20     0
07200        22.00    192.00    511.00     47.80     -4.37     0
07216        20.00    192.00    511.00     47.23     -2.29     0
07641        85.00    181.00    511.00     43.40      3.68     0
06079         3.00    181.00    511.00     56.72     11.52     0
06108        44.00    181.00    511.00     55.43      9.33     0
06119        14.00    181.00    511.00     54.85      9.98     0
06590       379.00    181.00    511.00     49.62      6.22     0
03088       134.00    181.00    511.00     56.85     -2.27     0
03144        35.00    181.00    511.00     56.32     -3.73     0
03313        77.00    181.00    511.00     53.25     -3.50     0
03321        10.00    181.00    511.00     53.17     -2.98     0
03560        85.00    181.00    511.00     52.22     -0.50     0
03647       215.00    181.00    511.00     51.87     -1.68     0
03684        87.00    181.00    511.00     51.88      0.45     0
06215         4.00    181.00    511.00     52.19      4.50     0
07645        62.00    181.00    511.00     43.87      4.40     0
01282        14.00    181.00    511.00     64.84     11.23     0
01319        39.00    192.00    511.00     61.03      5.38     0
01347       497.00    181.00    511.00     61.15      7.13     0
01368       822.00    181.00    511.00     61.00      9.30     0
01408        24.00    181.00    511.00     59.35      5.22     0
01492        94.00    181.00    511.00     59.95     10.72     0
06239        24.00    181.00    511.00     54.85      4.69     0
06252        30.00    181.00    511.00     53.22      3.22     0
06270         2.00    181.00    511.00     53.22      5.75     0
06380       116.00    181.00    511.00     50.92      5.78     0
06235         1.00    181.00    511.00     52.92      4.78     0
06240        -2.00    181.00    511.00     52.29      4.76     0
06242         5.00    181.00    511.00     53.25      4.92     0
06269        -4.00    181.00    511.00     52.45      5.51     0
06280         4.00    181.00    511.00     53.13      6.58     0
06320        19.00    181.00    511.00     51.94      3.67     0
06350        13.00    181.00    511.00     51.57      4.93     0
06375        21.00    181.00    511.00     51.65      5.70     0
03017        21.00    181.00    511.00     58.95     -2.90     0
03091        65.00    181.00    511.00     57.20     -2.22     0
03100        12.00    181.00    511.00     56.50     -6.88     0
03240        23.00    181.00    511.00     55.42     -1.60     0
03482        23.00    181.00    511.00     52.65      0.56     0
03005        84.00    181.00    511.00     60.13     -1.18     0
03023        10.00    181.00    511.00     57.33     -7.37     0
03066         7.00    181.00    511.00     57.65     -3.57     0
03075        39.00    181.00    511.00     58.45     -3.08     0
03111        13.00    181.00    511.00     55.43     -5.70     0
03162       242.00    181.00    511.00     55.32     -3.20     0
03257        40.00    181.00    511.00     54.30     -1.53     0
03354       117.00    181.00    511.00     53.00     -1.25     0
03502       134.00    181.00    511.00     52.13     -4.57     0
03716        49.00    181.00    511.00     51.40     -3.43     0
03772        24.00    181.00    511.00     51.48     -0.45     0
03803        31.00    181.00    511.00     49.92     -6.30     0
03840       255.00    181.00    511.00     50.87     -3.23     0
03026        13.00    181.00    511.00     58.22     -6.32     0
03063       228.00    181.00    511.00     57.20     -3.83     0
03134        59.00    181.00    511.00     55.90     -4.51     0
03166        57.00    181.00    511.00     55.92     -3.35     0
03171        12.00    181.00    511.00     56.38     -2.87     0
03292        15.00    181.00    511.00     54.10     -0.17     0
03377        70.00    181.00    511.00     53.17     -0.52     0
03414        76.00    181.00    511.00     52.80     -2.67     0
03590        87.00    181.00    511.00     52.12      0.97     0
03649        88.00    181.00    511.00     51.75     -1.58     0
03746       124.00    181.00    511.00     51.17     -1.75     0
03809        82.00    181.00    511.00     50.08     -5.25     0
03853        23.00    181.00    511.00     51.00     -2.63     0
03894       102.00    183.00    511.00     49.43     -2.60     0
03136        20.00    181.00    511.00     55.52     -4.58     0
03204        17.00    181.00    511.00     54.08     -4.63     0
03302        11.00    181.00    511.00     53.25     -4.53     0
03462        73.00    181.00    511.00     52.61     -0.46     0
03535        96.00    181.00    511.00     52.48     -1.68     0
03740       145.00    181.00    511.00     51.50     -1.99     0
03808        88.00    181.00    511.00     50.22     -5.32     0
03882        54.00    181.00    511.00     50.90      0.32     0
03917        63.00    181.00    511.00     54.66     -6.22     0
03080       140.00    181.00    511.00     57.08     -2.83     0
78255       122.00    181.00    511.00     21.42    -77.84    -5
16108        12.00    181.00    511.00     45.82     13.48     0
16140        42.00    181.00    511.00     44.53     11.30     0
16120         3.00    181.00    511.00     44.42      8.85     0
16170        38.00    181.00    511.00     43.80     11.20     0
06321        18.00    181.00    511.00     52.00      3.28     0
06344         4.00    181.00    511.00     51.95      4.45     0
06370        22.00    181.00    511.00     51.45      5.42     0
06275        52.00    181.00    511.00     52.07      5.88     0
06340        17.00    181.00    511.00     51.45      4.33     0
78962         6.00    181.00    511.00     11.15    -60.83    -8
78970        15.00    181.00    511.00     10.62    -61.35    -8
11487       522.00    181.00    511.00     49.47     13.83     0
11518       365.00    181.00    511.00     50.10     14.25     0
11423       745.00    181.00    511.00     49.67     12.67     0
78982         5.00    181.00    511.00     12.50    -70.02    -8
07621       363.00    181.00    511.00     43.18      0.00     0
07627       412.00    181.00    511.00     43.00      1.10     0
07630       154.00    181.00    511.00     43.63      1.37     0
07643         8.00    181.00    511.00     43.58      3.97     0
07661       136.00    181.00    511.00     43.08      5.93     0
07690        28.00    181.00    511.00     43.65      7.20     0
07003        13.00    181.00    511.00     50.52      1.62     0
07031       147.00    181.00    511.00     49.37      0.17     0
07055       111.00    181.00    511.00     49.47      2.12     0
07061       101.00    181.00    511.00     49.82      3.20     0
07093       264.00    181.00    511.00     48.98      6.25     0
07117        58.00    181.00    511.00     48.82     -3.47     0
07143       156.00    181.00    511.00     48.47      1.50     0
07169       140.00    181.00    511.00     48.63      4.90     0
07217         3.00    181.00    511.00     47.32     -2.17     0
07247        86.00    181.00    511.00     47.30      1.68     0
07306        91.00    181.00    511.00     46.70     -1.38     0
07354       157.00    181.00    511.00     46.87      1.72     0
07379       244.00    181.00    511.00     46.42      4.01     0
07385       217.00    181.00    511.00     46.30      4.80     0
07386       195.00    181.00    511.00     47.03      5.42     0
07412        31.00    181.00    511.00     45.67     -0.32     0
07480       208.00    181.00    511.00     45.72      4.95     0
07486       386.00    181.00    511.00     45.37      5.33     0
07503        39.00    181.00    511.00     44.43     -1.25     0
07549       640.00    181.00    511.00     44.88      2.42     0
07560      1565.00    181.00    511.00     44.12      3.58     0
07586       105.00    181.00    511.00     44.08      5.05     0
07602        71.00    181.00    511.00     43.47     -1.53     0
